NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YNL307C,YDR406W,YBL010C,YPL264C,YKL148C,YIR026C,YER014W,YPL032C,YIR019C,NC_001145,YFL034C-A,NA,NA,NC_001145,YFL034C-A,YPL087W,YDR172W,NA,YPR156C,NA,YIR022W,YCR018C,NA,NA,YDR118W,NA,NA,NA,NA,NA,NA,trmD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YOR242C,YMR261C,YBL016W,YOR317W,YKR061W,YIR035C,YER033C,YPL047W,YIR023W,YMR175W-A,YLR179C,NA,NA,YMR175W-A,YLR179C,YHR035W,YFL034W,NA,YPR165W,NA,YJL087C,YCR010C,NA,NA,YDR123C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YCR052W,YGR043C,YBR042C,YOR273C,YKR097W,YJL033W,YER040W,YPL058C,YIR028W,NC_001145,YOR301W,NA,NA,NC_001145,YOR301W,YMR250W,YGL207W,NA,NA,NA,YJL097W,YBR295W,NA,NA,YDR030C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YCR009C,YNR065C,YBR021W,YOR236W,YLL061W,YJL108C,YER079W,YPL093W,YIR033W,YER084W,NC_001146,NA,NA,YER084W,NC_001146,YHR079C-A,YDL065C,NA,NA,NA,YJR131W,YBR230C,NA,NA,YDR033W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YBR179C,YLR134W,YBR220C,YOR222W,YLR023C,YJL136C,YER096W,YPL187W,YJL144W,YLR284C,YHR183W,NA,NA,YLR284C,YHR183W,YCL026C,YDL131W,NA,NA,NA,YJR152W,YBR150C,NA,NA,YDL024C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YIR012W,YKL051W,YAL003W,YOR177C,YLR084C,YJL160C,YER103W,YPL189W,YJR008W,YGRCDELTA20,YIL145C,NA,NA,YGRCDELTA20,YIL145C,YPL185W,YDR283C,NA,NA,NA,YJR154W,YBR157C,NA,NA,YDL039C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YNL036W,YBR116C,YEL026W,YOR143C,YLR094C,YJL177W,YER114C,YPL192C,YJR049C,YNL335W,YER156C,NA,NA,YNL335W,YER156C,YDL036C,YOR260W,NA,NA,NA,YKL009W,YBR116C,NA,NA,YCL024W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YBR109C,YDL022W,YER043C,YOR137C,YLR228C,YJL196C,YER119C,YPL198W,YJR094C,YJL088W,YOL136C,NA,NA,YJL088W,YOL136C,YHR006W,YMR217W,NA,NA,NA,YKL058W,YBR117C,NA,NA,YCR019W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YGR023W,YAL060W,YBR088C,YOR080W,YLR259C,YJL208C,YER121W,YPL245W,YJR115W,YBLWDELTA1,YGR249W,NA,NA,YBLWDELTA1,YGR249W,YMR107W,YOR148C,NA,NA,NA,YKL068W,YBR068C,NA,NA,YCL010C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YKL043W,YBR067C,YAL020C,YOR047C,YLR308W,YJR003C,YER128W,YPL246C,YJR148W,YPR049C,YGL195W,NA,NA,YPR049C,YGL195W,YJL047C,YER070W,NA,NA,NA,YKL069W,YBR072W,NA,NA,YCL027W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YAL049C,YOR273C,YNL186W,YOR010C,YML089C,YJR004C,YER144C,YPL263C,YKL044W,YMR107W,YBR249C,NA,NA,YMR107W,YBR249C,YHR040W,YKL104C,NA,NA,NA,YKL177W,YBR046C,NA,NA,YCL055W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YAL053W,YDR407C,YML022W,YOL087C,YML091C,YJR048W,YER152C,YPR012W,YKL093W,YLR340W,YGL097W,NA,NA,YLR340W,YGL097W,YJL052W,YHR033W,NA,NA,NA,YLL022C,YBR026C,NA,NA,YBR217W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YBL108W,YDR178W,NA,YOL151W,YMR017W,YJR063W,YER154W,YPR078C,YKL171W,TN(GUU)K,YNL300W,NA,NA,TN(GUU)K,YNL300W,YCRX08W,YHR044C,NA,NA,NA,YLR022C,YPR182W,NA,NA,YBR063C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YBR004C,YPR156C,NA,YOL133W,YMR038C,YJR094W,YER158C,YPR119W,YKR093W,YGR087C,NC_001137,NA,NA,YGR087C,NC_001137,YIL070C,YKL181W,NA,NA,NA,YLR033W,YPR026W,NA,NA,YBL025W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YBR207W,YGR046W,NA,YOL160W,YMR095C,YJR101W,YER164W,NA,YLL067C,YLR267W,YOR309C,NA,NA,YLR267W,YOR309C,YMR117C,YDR091C,NA,NA,NA,YLR034C,YPR001W,NA,NA,YBL075C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YBR287W,YPL247C,NA,YNR065C,YMR103C,YJR135W,YER188W,NA,YLR053C,NC_001145,YJR047C,NA,NA,NC_001145,YJR047C,YMR101C,YJR064W,NA,NA,NA,YLR036C,YPR002W,NA,NA,YBL060W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YCL059C,YOR134W,NA,YNR008W,YMR104C,YJR154W,YFL008W,NA,YLR077W,YER179W,YLR083C,NA,NA,YER179W,YLR083C,YHR055C,YNL079C,NA,NA,NA,YLR045C,YPR006C,NA,NA,YBL079W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YCR054C,YPR157W,NA,YNR009W,YMR118C,YKL009W,YFL010C,NA,YLR216C,YBR230C,YDR023W,NA,NA,YBR230C,YDR023W,YJR008W,YHR068W,NA,NA,NA,YLR300W,YPL036W,NA,NA,YBL078C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YDL046W,NA,NA,YNL095C,YMR154C,YKL081W,YFL021W,NA,YLR247C,YGR110W,YLR342W,NA,NA,YGR110W,YLR342W,YPL095C,YER165W,NA,NA,NA,YLR336C,YPL113C,NA,NA,YPR149W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YDL167C,NA,NA,YNL121C,YMR174C,YKL143W,YFR015C,NA,YLR311C,YDR536W,YGL209W,NA,NA,YDR536W,YGL209W,YDR343C,YER036C,NA,NA,NA,YLR401C,YPL109C,NA,NA,YPR152C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YDL213C,NA,NA,YNL153C,YMR175W,YKL162C,YFR019W,NA,YLR327C,YHR033W,YKL006W,NA,NA,YHR033W,YKL006W,YPL089C,YER147C,NA,NA,NA,YLR424W,YPL134C,NA,NA,YPR157W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YDR161W,NA,NA,YNL218W,YMR244W,YKL221W,YFR029W,NA,YLR413W,YEL035C,NC_001134,NA,NA,YEL035C,NC_001134,YMR105C,YMR290C,NA,NA,NA,YLR440C,YPL156C,NA,NA,YPR158W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YDR370C,NA,NA,YNL213C,YMR276W,YKR056W,YFR055W,NA,YLR462W,TL(GAG)G,YLR372W,NA,NA,TL(GAG)G,YLR372W,YER183C,YCLX11W,NA,NA,NA,YML123C,YPL147W,NA,NA,YPR101W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YDR372C,NA,NA,YNL231C,YMR323W,YKR085C,YGL006W,NA,YML123C,NC_001134,YPR073C,NA,NA,NC_001134,YPR073C,YER188W,YLR197W,NA,NA,NA,YMR076C,YPL186C,NA,NA,YPR119W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YDR516C,NA,NA,YNL301C,YNL052W,YKR094C,YGL021W,NA,YML133C,NA,YDL014W,NA,NA,NA,YDL014W,YHR008C,YLR175W,NA,NA,NA,YMR153W,YPL201C,NA,NA,YPR084W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YDR534C,NA,NA,YMR287C,YNL144C,YLL008W,YGL025C,NA,YMR056C,NA,NC_001147,NA,NA,NA,NC_001147,YGL141W,YML106W,NA,NA,NA,YMR157C,YPL230W,NA,NA,YPR066W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YER150W,NA,NA,YMR263W,YNL195C,YLL034C,YGL045W,NA,YMR058W,NA,YOR341W,NA,NA,NA,YOR341W,YIL155C,YBR181C,NA,NA,NA,YMR233W,YPL276W,NA,NA,YPR046W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YGL039W,NA,NA,YMR269W,YNL199C,YLL045C,YGL063W,NA,YMR081C,NA,YDR300C,NA,NA,NA,YDR300C,YMR251W-A,YPL127C,NA,NA,NA,YNL021W,YOR388C,NA,NA,YPR053C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YGL183C,NA,NA,YMR239C,YNL281W,YLL054C,YGL066W,NA,YMR107W,NA,YHR025W,NA,NA,NA,YHR025W,YIL045W,YER125W,NA,NA,NA,YNL066W,YOR180C,NA,NA,YPR003C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YGR187C,NA,NA,YMR209C,YNL328C,YLR008C,YGL071W,NA,YMR136W,NA,YDL039C,NA,NA,NA,YDL039C,YDL222C,YDR176W,NA,NA,NA,YNL188W,YOR120W,NA,NA,YPL162C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YGR211W,NA,NA,YMR078C,YNR060W,YLR009W,YGL093W,NA,YMR206W,NA,YMR131C,NA,NA,NA,YMR131C,YDR491C,YBR205W,NA,NA,NA,YNL283C,YOR100C,NA,NA,YPL159C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YGR213C,NA,NA,YMR062C,YNR077C,YLR029C,YGL108C,NA,YNL077W,NA,YMR143W,NA,NA,NA,YMR143W,YGL259W,YDR097C,NA,NA,NA,YNL300W,YOL083W,NA,NA,YPL233W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YGR243W,NA,NA,YMR041C,YOL020W,YLR058C,YGL133W,NA,YNL194C,NA,YKR094C,NA,NA,NA,YKR094C,YFL063W,YJR071W,NA,NA,NA,YNR003C,YOL101C,NA,NA,YOR390W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YHL021C,NA,NA,YMR010W,YOL024W,YLR069C,YGL134W,NA,YNL309W,NA,YKR013W,NA,NA,NA,YKR013W,YPR192W,YLR073C,NA,NA,NA,YOL092W,YOL126C,NA,NA,YOR328W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YHR052W,NA,NA,YMR011W,YOR020C,YLR083C,YGL140C,NA,YNL337W,NA,YMR217W,NA,NA,NA,YMR217W,YHR044C,YLR310C,NA,NA,NA,YOL147C,YOL147C,NA,NA,YOR192C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YHR087W,NA,NA,YML098W,YOR186W,YLR090W,YGL197W,NA,YOL032W,NA,YBR121C,NA,NA,NA,YBR121C,YDL110C,YGR162W,NA,NA,NA,YOL152W,YNR056C,NA,NA,YOR194C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YHR138C,NA,NA,YML130C,YOR188W,YLR175W,YGL212W,NA,YOL101C,NA,YDR037W,NA,NA,NA,YDR037W,YMR271C,YBR189W,NA,NA,NA,YOR038C,YNR058W,NA,NA,YOR161C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YJL171C,NA,NA,YLR408C,YOR221C,YLR196W,YGR001C,NA,YOL136C,NA,YGR060W,NA,NA,NA,YGR060W,YDL091C,YPL115C,NA,NA,NA,YOR095C,YNR060W,NA,NA,YOR130C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YKL071W,NA,NA,YLR411W,YOR347C,YLR197W,YGR003W,NA,YOR031W,NA,YPL081W,NA,NA,NA,YPL081W,YBR214W,YLR198C,NA,NA,NA,YOR096W,YNR002C,NA,NA,YOR059C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YKL175W,NA,NA,YLR363C,YOR355W,YLR198C,YGR032W,NA,YOR152C,NA,YPR033C,NA,NA,NA,YPR033C,YLR297W,YGR264C,NA,NA,NA,YOR098C,YNL012W,NA,NA,YOR062C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YLR108C,NA,NA,YLR376C,YPL026C,YLR205C,YGR044C,NA,YOR153W,NA,YGL195W,NA,NA,NA,YGL195W,YAR027W,YER138C,NA,NA,NA,YOR143C,YNL009W,NA,NA,YOR051C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YLR186W,NA,NA,NA,YPL036W,YLR221C,YGR121C,NA,YOR173W,NA,YBR025C,NA,NA,NA,YBR025C,YPR096C,YGR124W,NA,NA,NA,YOR146W,YNL202W,NA,NA,YOR028C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YLR205C,NA,NA,NA,YPL103C,YLR239C,YGR125W,NA,YOR192C,NA,NA,NA,NA,NA,NA,YCR018C,YHR157W,NA,NA,NA,YOR189W,YNL195C,NA,NA,YOL070C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YLR327C,NA,NA,NA,YPL134C,YLR243W,YGR130C,NA,YOR338W,NA,NA,NA,NA,NA,NA,YBL088C,YBR156C,NA,NA,NA,YOR213C,YNL194C,NA,NA,YOL105C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YLR405W,NA,NA,NA,YPL147W,YLR354C,YGR136W,NA,YOR382W,NA,NA,NA,NA,NA,NA,YDL093W,YMR308C,NA,NA,NA,YOR241W,YNL270C,NA,NA,YOL151W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YLR414C,NA,NA,NA,YPL167C,YLR377C,YGR156W,NA,YPL092W,NA,NA,NA,NA,NA,NA,YDL138W,YDL228C,NA,NA,NA,YOR314W,YNL335W,NA,NA,YOL137W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YML058C-A,NA,NA,NA,YPL170W,YLR401C,YGR179C,NA,YPL120W,NA,NA,NA,NA,NA,NA,YCL042W,YLR150W,NA,NA,NA,YOR320C,YMR303C,NA,NA,YOL164W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YML059C,NA,NA,NA,YPL201C,YLR409C,YGR184C,NA,YPL186C,NA,NA,NA,NA,NA,NA,YDL075W,YER030W,NA,NA,NA,YPL044C,YMR280C,NA,NA,YOL154W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YML128C,NA,NA,NA,YPL223C,YLR432W,YGR190C,NA,YPL230W,NA,NA,NA,NA,NA,NA,YPL280W,YLL051C,NA,NA,NA,YPL135W,YMR191W,NA,NA,YNR044W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YML131W,NA,NA,NA,YPR007C,YLR449W,YGR194C,NA,YPL265W,NA,NA,NA,NA,NA,NA,YKL150W,YMR108W,NA,NA,NA,YPR082C,YMR174C,NA,NA,YNR051C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YMR031C,NA,NA,NA,YPR015C,YML022W,YGR213C,NA,YPR026W,NA,NA,NA,NA,NA,NA,NA,YJL130C,NA,NA,NA,YPR090W,YMR175W,NA,NA,YNR057C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YMR173W,NA,NA,NA,YPR164W,YML047C,YGR268C,NA,YPR030W,NA,NA,NA,NA,NA,NA,NA,YCL058C,NA,NA,NA,YPR123C,YMR118C,NA,NA,YNR039C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YMR173W-A,NA,NA,NA,YPR189W,YML058W,YGR270W,NA,YPR042C,NA,NA,NA,NA,NA,NA,NA,YKL089W,NA,NA,NA,NA,YMR095C,NA,NA,YNL050C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YMR251W-A,NA,NA,NA,YPR191W,YML108W,YHL016C,NA,YPR049C,NA,NA,NA,NA,NA,NA,NA,YLL018C,NA,NA,NA,NA,YMR096W,NA,NA,YNL042W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YMR304C-A,NA,NA,NA,NA,YMR024W,YHL023C,NA,YPR151C,NA,NA,NA,NA,NA,NA,NA,YJL138C,NA,NA,NA,NA,YMR107W,NA,NA,YNL108C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YMR316W,NA,NA,NA,NA,YMR049C,YHL028W,NA,YPR154W,NA,NA,NA,NA,NA,NA,NA,YIL078W,NA,NA,NA,NA,YMR006C,NA,NA,YNL158W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YMR318C,NA,NA,NA,NA,YMR074C,YHR006W,NA,YPR194C,NA,NA,NA,NA,NA,NA,NA,YKL120W,NA,NA,NA,NA,YMR011W,NA,NA,YNL218W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YNL013C,NA,NA,NA,NA,YMR093W,YHR016C,NA,NA,NA,NA,NA,NA,NA,NA,NA,YLR044C,NA,NA,NA,NA,YML042W,NA,NA,YNL238W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YNL134C,NA,NA,NA,NA,YMR096W,YHR028C,NA,NA,NA,NA,NA,NA,NA,NA,NA,YOR188W,NA,NA,NA,NA,YML054C,NA,NA,YNL231C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
